t,Delta_t,x_wf,y_wf,z_wf,phi_wf,psi_wf,theta_wf,zeta
[s],[s],[m],[m],[m],[rad],[rad],[rad],[m]
1660.8,0.2,0.05112244,0.00317181,-0.1003555,0.004350482,-0.0009252978,-0.004104126,-0.9141507
1661.0,0.2,0.05052137,0.01143638,-0.1172412,0.00345167,-0.00120696,-0.003099856,-0.615846
1661.2,0.2,0.04843669,0.01910823,-0.1270647,0.002401458,-0.001452393,-0.002127956,-0.3003954
1661.4,0.2,0.04489441,0.02609762,-0.1298276,0.001253125,-0.001645015,-0.001225863,0.01177897
1661.6,0.2,0.03996505,0.03235337,-0.1259687,6.655211e-05,-0.001769673,-0.0004194957,0.3077852
1661.8,0.2,0.03376448,0.03784918,-0.1163183,-0.001096265,-0.001814383,0.0002774506,0.5729764
1662.0,0.2,0.02645404,0.0425666,-0.102025,-0.002176131,-0.001771954,0.0008630584,0.7862121
1662.2,0.2,0.01823935,0.04647855,-0.08446191,-0.003121335,-0.001641191,0.001345721,0.9230799
1662.4,0.2,0.009366714,0.04953769,-0.06512157,-0.00389144,-0.001427415,0.001741863,0.9653503
1662.6,0.2,0.0001165403,0.05167266,-0.04550896,-0.004459663,-0.001142169,0.002073109,0.9110779
1662.8,0.2,-0.009206706,0.0527932,-0.02704043,-0.004813639,-0.0008021366,0.002363203,0.7792358
1663.0,0.2,-0.01828741,0.05280297,-0.01095371,-0.00495467,-0.0004274581,0.002634949,0.6056842
1663.2,0.2,-0.02681346,0.05161701,0.001767885,-0.004895825,-3.975034e-05,0.002907478,0.4318636
1663.4,0.2,-0.03449099,0.04917967,0.01045533,-0.004659429,0.0003398374,0.003194013,0.2913176
1663.6,0.2,-0.04105763,0.04547952,0.01479602,-0.004274409,0.0006922456,0.003500307,0.2000665
1663.8,0.2,-0.04629316,0.04055879,0.01485543,-0.003773872,0.001001633,0.003823801,0.1546775
1664.0,0.2,-0.05002697,0.03451686,0.01107461,-0.003193013,0.001255977,0.00415352,0.1379416
1664.2,0.2,-0.05214278,0.02750857,0.004239883,-0.002567324,0.001447221,0.004470669,0.1285359
1664.4,0.2,-0.05258113,0.01973896,-0.004577158,-0.00193092,0.001571116,0.004749891,0.1096707
1664.6,0.2,-0.05134049,0.01145572,-0.01410788,-0.00131489,0.001626903,0.004961138,0.07298702
1664.8,0.2,-0.0484774,0.002939842,-0.02299699,-0.000745667,0.001616915,0.005072072,0.01696918
1665.0,0.2,-0.04410552,-0.00550593,-0.02992497,-0.0002435849,0.001546145,0.005050909,-0.05785242
1665.2,0.2,-0.0383931,-0.01357158,-0.03372947,0.0001781263,0.001421774,0.004869503,-0.1531572
1665.4,0.2,-0.03155798,-0.02095744,-0.03351214,0.0005136499,0.001252618,0.004506453,-0.2734875
1665.6,0.2,-0.0238597,-0.02739395,-0.0287195,0.0007640892,0.001048534,0.003949892,-0.4225614
1665.8,0.2,-0.01558833,-0.03266138,-0.01919008,0.0009362491,0.0008198151,0.00319965,-0.5971665
1666.0,0.2,-0.007050689,-0.03660608,-0.005165265,0.001040967,0.0005766906,0.002268481,-0.7821721
1666.2,0.2,0.00144518,-0.03915055,0.01273456,0.001091368,0.0003289795,0.001182181,-0.949992
1666.4,0.2,0.009605872,-0.04029516,0.03356308,0.001101398,8.59457e-05,-2.149042e-05,-1.065924
1666.6,0.2,0.01716742,-0.04011211,0.05612331,0.001084836,-0.0001437044,-0.001294979,-1.098078
1666.8,0.2,0.02390781,-0.03873344,0.07905685,0.001054784,-0.000351798,-0.002583992,-1.028311
1667.0,0.2,0.02965622,-0.03633668,0.1009396,0.001023456,-0.0005307864,-0.003831137,-0.8597336
1667.2,0.2,0.03429838,-0.03313118,0.120377,0.001001983,-0.000674059,-0.004979795,-0.6173714
1667.4,0.2,0.03777767,-0.02934723,0.1360917,0.0009999975,-0.0007764966,-0.00597787,-0.3410918
1667.6,0.2,0.04009169,-0.02522778,0.1469994,0.00102491,-0.0008351696,-0.006781078,-0.0730146
1667.8,0.2,0.04128467,-0.02102095,0.1522674,0.001080964,-0.0008499931,-0.007355479,0.1559662
1668.0,0.2,0.04143609,-0.01697067,0.1513535,0.00116832,-0.0008241195,-0.007679033,0.3352276
1668.2,0.2,0.0406468,-0.01330328,0.1440246,0.001282467,-0.000763887,-0.007742038,0.4751829
1668.4,0.2,0.03902428,-0.0102098,0.1303556,0.001414227,-0.0006782547,-0.007546468,0.5991297
1668.6,0.2,0.0366691,-0.007825731,0.1107114,0.001550458,-0.0005777856,-0.00710437,0.7292855
1668.8,0.2,0.03366484,-0.006212339,0.0857175,0.001675386,-0.0004733632,-0.006435653,0.8728292
1669.0,0.2,0.03007319,-0.00534405,0.05622155,0.001772382,-0.0003748888,-0.005565678,1.014181
1669.2,0.2,0.02593527,-0.005105962,0.02325158,0.001825882,-0.0002901991,-0.004523134,1.117482
1669.4,0.2,0.02127901,-0.005303452,-0.01202728,0.00182319,-0.000224377,-0.003338556,1.139057
1669.6,0.2,0.01613106,-0.005683259,-0.04835543,0.001755945,-0.000179516,-0.00204368,1.04528
1669.8,0.2,0.01053123,-0.005963012,-0.08442014,0.001621126,-0.000154904,-0.000671597,0.8286146
1670.0,0.2,0.004546186,-0.005864648,-0.1188957,0.001421511,-0.0001475168,0.0007425844,0.5149343
1670.2,0.2,-0.001720001,-0.005146825,-0.1504826,0.001165571,-0.0001526893,0.002160981,0.1585587
1670.4,0.2,-0.00812107,-0.003632196,-0.1779465,0.0008667779,-0.000164846,0.003542547,-0.1736532
1670.6,0.2,-0.01447054,-0.001226781,-0.2001573,0.0005423499,-0.0001782045,0.004843401,-0.4233336
1670.8,0.2,-0.02055062,0.002069847,-0.2161288,0.0002115014,-0.0001874032,0.006018,-0.5588612
1671.0,0.2,-0.02612704,0.006163688,-0.225059,-0.0001066369,-0.0001880176,0.007021103,-0.5840508
1671.2,0.2,-0.03096761,0.01087414,-0.2263705,-0.0003951654,-0.0001769367,0.007810218,-0.5342561
1671.4,0.2,-0.03486212,0.01594953,-0.219748,-0.0006412938,-0.0001525674,0.008348214,-0.4616365
1671.6,0.2,-0.0376408,0.02108906,-0.2051724,-0.000837608,-0.0001148362,0.008605728,-0.4152008
1671.8,0.2,-0.03918886,0.02596936,-0.1829437,-0.0009824636,-6.498305e-05,0.008563157,-0.4227949
1672.0,0.2,-0.0394554,0.03027338,-0.1536914,-0.001079411,-5.176288e-06,0.008212125,-0.4811275
1672.2,0.2,-0.03845569,0.03371853,-0.1183673,-0.001135773,6.197337e-05,0.007556442,-0.5569054
1672.4,0.2,-0.03626707,0.036081,-0.07821723,-0.001160689,0.000133888,0.006612584,-0.598428
1672.6,0.2,-0.03301934,0.037213,-0.03473341,-0.001163098,0.0002083643,0.005409719,-0.5537873
1672.8,0.2,-0.02888139,0.03705117,0.01041139,-0.001150113,0.0002836842,0.003989213,-0.3899582
1673.0,0.2,-0.02404629,0.03561537,0.05544359,-0.001126185,0.0003584563,0.002403497,-0.1068495
1673.2,0.2,-0.01871672,0.0329992,0.09857604,-0.001093187,0.0004312267,0.0007141763,0.2582604
1673.4,0.2,-0.01309273,0.02935482,0.1380967,-0.001051356,0.000499975,-0.001010663,0.6378466
1673.6,0.2,-0.007362794,0.02487547,0.1724526,-0.001000739,0.0005616642,-0.002699868,0.9514016
1673.8,0.2,-0.001698678,0.01977903,0.2003232,-0.0009426755,0.0006120201,-0.004283075,1.128107
1674.0,0.2,0.003746208,0.01429498,0.2206792,-0.0008808181,0.0006456761,-0.005694642,1.12795
1674.2,0.2,0.008835889,0.008655338,0.2328244,-0.0008213167,0.0006567346,-0.00687721,0.9541638
1674.4,0.2,0.01344958,0.003089006,0.2364169,-0.0007720288,0.0006396862,-0.007784503,0.6522779
1674.6,0.2,0.01747945,-0.002182859,0.2314713,-0.0007408982,0.000590522,-0.008383137,0.2955148
1674.8,0.2,0.02082969,-0.006952596,0.2183428,-0.0007338988,0.0005078047,-0.008653388,-0.03867456
1675.0,0.2,0.02341739,-0.01103483,0.1976951,-0.0007530917,0.0003934439,-0.008589039,-0.2926192
1675.2,0.2,0.02517577,-0.01427867,0.1704571,-0.0007953469,0.0002529738,-0.008196581,-0.4442812
1675.4,0.2,0.02605905,-0.01658207,0.1377723,-0.0008521305,9.522954e-05,-0.007494059,-0.5094495
1675.6,0.2,0.0260482,-0.01790538,0.1009472,-0.0009105026,-6.854967e-05,-0.006509819,-0.5302985
1675.8,0.2,0.02515642,-0.01828078,0.06140024,-0.0009551665,-0.0002260377,-0.005281316,-0.5557565
1676.0,0.2,0.02343311,-0.01781409,0.02061633,-0.0009711582,-0.000365325,-0.003853992,-0.6219976
1676.2,0.2,0.02096539,-0.01667739,-0.01989453,-0.0009466167,-0.0004763465,-0.00228018,-0.7404267
1676.4,0.2,0.01787667,-0.0150923,-0.05863468,-0.0008750709,-0.00055201,-0.000617891,-0.8964147
1676.6,0.2,0.01432235,-0.01330622,-0.09415556,-0.0007568033,-0.0005888798,0.001070621,-1.056982
1676.8,0.2,0.01048264,-0.01156514,-0.125097,-0.0005990545,-0.0005873634,0.002720594,-1.182207
1677.0,0.2,0.00655343,-0.01008727,-0.1502325,-0.0004150585,-0.0005514321,0.004266805,-1.234928
1677.2,0.2,0.002735343,-0.009040976,-0.1685215,-0.0002220882,-0.0004879562,0.005645897,-1.186021
1677.4,0.2,-0.0007781639,-0.008529833,-0.1791686,-3.881841e-05,-0.0004057577,0.006798894,-1.016193
1677.6,0.2,-0.003813204,-0.008585444,-0.1816867,0.000117628,-0.0003144824,0.007673852,-0.7174682
1677.8,0.2,-0.006227498,-0.009168055,-0.1759555,0.0002345656,-0.0002233992,0.008228515,-0.2968859
1678.0,0.2,-0.007920905,-0.01017399,-0.162268,0.0003061891,-0.0001402427,0.008432901,0.2180365
1678.2,0.2,-0.008843026,-0.01144898,-0.1413539,0.0003352204,-7.023938e-05,0.008271644,0.7758579
1678.4,0.2,-0.008996411,-0.01280651,-0.1143704,0.0003334526,-1.547387e-05,0.007745885,1.30466
1678.6,0.2,-0.008434231,-0.01405033,-0.08285421,0.0003209776,2.526294e-05,0.00687444,1.724989
1678.8,0.2,-0.007252141,-0.01499962,-0.04863399,0.0003240349,5.605669e-05,0.005693948,1.97003
1679.0,0.2,-0.005575171,-0.01551444,-0.01370736,0.0003716347,8.289909e-05,0.00425771,2.005988
1679.2,0.2,-0.003541712,-0.01551799,0.01990501,0.0004913445,0.0001123051,0.002633106,1.84379
1679.4,0.2,-0.001287521,-0.01501144,0.0503131,0.0007048295,0.0001497714,0.0008976066,1.535955
1679.6,0.2,0.001067119,-0.01407756,0.07590053,0.001023851,0.0001983925,-0.0008663005,1.158703
1679.8,0.2,0.003424524,-0.01287086,0.09544017,0.001447388,0.0002579344,-0.002576751,0.7862202
1680.0,0.2,0.005709733,-0.01159447,0.1081693,0.001960382,0.0003245719,-0.004158031,0.4677826
1680.2,0.2,0.007863992,-0.01046672,0.1138179,0.002534306,0.0003913475,-0.005545274,0.2171934
1680.4,0.2,0.009833568,-0.00968308,0.1125891,0.003129476,0.0004492481,-0.006687746,0.01805909
1680.6,0.2,0.01155696,-0.009379727,0.1050999,0.003698718,0.000488668,-0.00755037,-0.1590628
1680.8,0.2,0.01295396,-0.009605324,0.09228996,0.004191857,0.0005009639,-0.008113496,-0.3369448
1681.0,0.2,0.01391964,-0.01030527,0.07531397,0.004560433,0.0004798202,-0.008371202,-0.5191562
1681.2,0.2,0.01432515,-0.01132053,0.05542884,0.004762127,0.0004222102,-0.008328683,-0.6900183
1681.4,0.2,0.01402605,-0.01240044,0.03388803,0.004764463,0.0003288429,-0.007999357,-0.825497
1681.6,0.2,0.01287722,-0.01322699,0.01185199,0.004547514,0.0002040796,-0.007402279,-0.9079282
1681.8,0.2,0.01075237,-0.01344718,-0.009679139,0.004105442,5.538502e-05,-0.006560253,-0.9360524
1682.0,0.2,0.007565266,-0.01270952,-0.0299074,0.003446811,-0.0001075795,-0.005498812,-0.92505
1682.2,0.2,0.003289602,-0.01070145,-0.0482528,0.002593685,-0.0002740836,-0.004245965,-0.8971143
1682.4,0.2,-0.002025575,-0.007184446,-0.0643452,0.001579645,-0.0004335304,-0.002832481,-0.8682585
1682.6,0.2,-0.008247267,-0.002023959,-0.07799609,0.0004469632,-0.0005765815,-0.001292372,-0.8388176
1682.8,0.2,-0.01515827,0.004788587,-0.0891558,-0.0007567225,-0.0006960533,0.0003367039,-0.7927413
1683.0,0.2,-0.02246563,0.01312424,-0.09786243,-0.001981815,-0.0007874583,0.002013307,-0.7058616
1683.2,0.2,-0.02981687,0.02271713,-0.1041887,-0.003179844,-0.0008491109,0.003692438,-0.5586665
1683.4,0.2,-0.03682215,0.03317776,-0.1081927,-0.004305908,-0.0008817916,0.005326086,-0.3471726
1683.6,0.2,-0.04307965,0.04401749,-0.1098777,-0.005320324,-0.0008880516,0.006864051,-0.08701016
1683.8,0.2,-0.04820137,0.05468153,-0.1091649,-0.006189519,-0.0008713105,0.008254985,0.1903717
1684.0,0.2,-0.05183696,0.06458617,-0.1058812,-0.006886333,-0.0008349448,0.009447632,0.4466997
1684.2,0.2,-0.05369387,0.07315608,-0.09976513,-0.007390006,-0.0007815482,0.01039229,0.6466189
1684.4,0.2,-0.05355304,0.07985814,-0.09048988,-0.007686054,-0.0007124909,0.01104253,0.764564
1684.6,0.2,-0.05128022,0.08422981,-0.07770306,-0.007766194,-0.0006278161,0.01135716,0.7876169
1684.8,0.2,-0.04683325,0.08590124,-0.06108004,-0.007628316,-0.0005264311,0.01130248,0.7155439
1685.0,0.2,-0.04026567,0.08461175,-0.04038611,-0.00727643,-0.0004064974,0.01085449,0.5600109
1685.2,0.2,-0.0317268,0.08022118,-0.01554082,-0.006720497,-0.0002659146,0.01000119,0.3440139
1685.4,0.2,-0.02145778,0.07271651,0.01332259,-0.005976068,-0.0001028228,0.008744471,0.1008413
1685.6,0.2,-0.009783239,0.06221358,0.04581023,-0.005063755,8.39085e-05,0.007101541,-0.1291486
1685.8,0.2,0.002901727,0.04895303,0.08123852,-0.004008591,0.0002942067,0.005105733,-0.3050925
1686.0,0.2,0.01614898,0.03329018,0.118627,-0.002839356,0.0005263326,0.002806546,-0.3947562
1686.2,0.2,0.02947796,0.0156792,0.1567132,-0.001587909,0.0007764538,0.0002689245,-0.3834018
1686.4,0.2,0.04239781,-0.003347066,0.1939894,-0.0002884521,0.001038322,-0.002428176,-0.2787425
1686.6,0.2,0.05442903,-0.02319915,0.2287562,0.00102336,0.001303153,-0.005193903,-0.1094723
1686.8,0.2,0.06512294,-0.04325251,0.2591919,0.002311591,0.001559795,-0.007928219,0.08255142
1687.0,0.2,0.07407792,-0.06286676,0.2834337,0.003541493,0.001795235,-0.01052515,0.2537258
1687.2,0.2,0.08095224,-0.08140231,0.2996678,0.004681178,0.001995406,-0.01287654,0.3696226
1687.4,0.2,0.08547403,-0.09823545,0.3062281,0.00570322,0.002146179,-0.01487627,0.4119155
1687.6,0.2,0.08744894,-0.1127738,0.3016996,0.006585881,0.002234392,-0.01642486,0.3798819
1687.8,0.2,0.08676624,-0.1244739,0.2850231,0.007313655,0.002248754,-0.01743436,0.2873343
1688.0,0.2,0.08340324,-0.132862,0.255595,0.007876997,0.002180543,-0.01783329,0.1571536
1688.2,0.2,0.07742748,-0.1375564,0.2133537,0.008271292,0.002024074,-0.01757143,0.01550841
1688.4,0.2,0.06899577,-0.1382894,0.1588453,0.008495372,0.001777016,-0.016624,-0.113166
1688.6,0.2,0.05834936,-0.1349248,0.09325879,0.008549953,0.001440642,-0.01499492,-0.2102923
1688.8,0.2,0.04580488,-0.1274685,0.01842546,0.00843641,0.001020081,-0.01271876,-0.2663913
1689.0,0.2,0.03174147,-0.1160702,-0.06322012,0.008156103,0.0005245868,-0.00986107,-0.2828299
1689.2,0.2,0.01658527,-0.1010167,-0.148718,0.00771031,-3.229524e-05,-0.006516847,-0.2708575
1689.4,0.2,0.0007926569,-0.08271901,-0.2346953,0.007100603,-0.0006327755,-0.00280731,-0.2470083
1689.6,0.2,-0.01516633,-0.06169467,-0.3175082,0.006329407,-0.001255246,0.001125056,-0.2254534
1689.8,0.2,-0.03082345,-0.03854965,-0.3934058,0.005400541,-0.001875146,0.00512278,-0.2099436
1690.0,0.2,-0.04572626,-0.01395905,-0.4587095,0.004319678,-0.002466231,0.009020669,-0.1892764
1690.2,0.2,-0.05945079,0.01135271,-0.5099999,0.003094826,-0.003002088,0.01265362,-0.1395663
1690.4,0.2,-0.0716132,0.03663381,-0.5443023,0.001737073,-0.003457666,0.0158646,-0.0338484
1690.6,0.2,-0.0818806,0.06112991,-0.5592622,0.0002617853,-0.003810604,0.01851233,0.1441777
1690.8,0.2,-0.08998075,0.08411186,-0.5533003,-0.001309704,-0.0040422,0.02047845,0.3882056
1691.0,0.2,-0.09570974,0.1049045,-0.5257344,-0.00294818,-0.004138022,0.02167363,0.6652036
1691.2,0.2,-0.09893681,0.1229127,-0.4768564,-0.004614915,-0.004088247,0.0220424,0.9221379
1691.4,0.2,-0.09960526,0.1376415,-0.4079567,-0.006261004,-0.003887916,0.02156636,1.101712
1691.6,0.2,-0.0977292,0.1487068,-0.3212875,-0.00782823,-0.003537257,0.02026527,1.16095
1691.8,0.2,-0.09338657,0.1558362,-0.219967,-0.009251769,-0.003042144,0.01819608,1.084862
1692.0,0.2,-0.0867099,0.1588619,-0.1078299,-0.01046458,-0.002414603,0.01544965,0.8894466
1692.2,0.2,-0.07787657,0.1577108,0.01076433,-0.01140287,-0.001673162,0.01214551,0.6131213
1692.4,0.2,-0.06710057,0.152396,0.1311492,-0.01201168,-0.0008427844,0.008424913,0.3007742
1692.6,0.2,-0.05462726,0.1430142,0.2485771,-0.01224963,4.586195e-05,0.004443055,-0.01224542
1692.8,0.2,-0.04073146,0.1297507,0.3584383,-0.01209213,0.000957859,0.0003609009,-0.3093587
1693.0,0.2,-0.02571825,0.1128903,0.4564605,-0.01153252,0.001856124,-0.003662519,-0.5919155
1693.2,0.2,-0.009924694,0.09282824,0.5388798,-0.01058158,0.002703829,-0.007476892,-0.8697732
1693.4,0.2,0.006279683,0.07007653,0.6025813,-0.009265775,0.003466761,-0.01094618,-1.148462
1693.6,0.2,0.02249588,0.04525863,0.6452073,-0.007625084,0.004115232,-0.01395288,-1.419081
1693.8,0.2,0.03830313,0.01909109,0.6652344,-0.005710995,0.004625307,-0.0164011,-1.655242
1694.0,0.2,0.05327153,-0.007647454,0.66202,-0.003584977,0.004979268,-0.01821877,-1.817995
1694.2,0.2,0.06697857,-0.0341549,0.6358172,-0.001317285,0.005165498,-0.01935899,-1.86643
1694.4,0.2,0.07902737,-0.05964544,0.5877549,0.001014365,0.005178058,-0.0198009,-1.769968
1694.6,0.2,0.08906438,-0.08338371,0.5197826,0.003326846,0.005016286,-0.01954976,-1.518437
1694.8,0.2,0.09679416,-0.1047093,0.434579,0.005534792,0.004684625,-0.01863637,-1.127319
1695.0,0.2,0.1019902,-0.1230504,0.3354259,0.007554978,0.00419274,-0.01711543,-0.6371167
1695.2,0.2,0.1045013,-0.1379301,0.2260558,0.009311462,0.003555779,-0.01506288,-0.1069767
1695.4,0.2,0.1042537,-0.1489685,0.1104815,0.01074072,0.002794517,-0.01257216,0.396399
1695.6,0.2,0.1012515,-0.155887,-0.007179282,0.01179588,0.001935104,-0.009749586,0.812672
1695.8,0.2,0.09557464,-0.1585159,-0.1228726,0.01244914,0.001008237,-0.006709122,1.101641
1696.0,0.2,0.08737616,-0.1568058,-0.232759,0.01269221,4.775077e-05,-0.003567015,1.253008
1696.2,0.2,0.07687917,-0.1508388,-0.3333396,0.01253458,-0.0009112134,-0.0004366724,1.288372
1696.4,0.2,0.06437204,-0.140834,-0.4215535,0.01200041,-0.001834142,0.002575813,1.253468
1696.6,0.2,0.05020187,-0.1271443,-0.4948464,0.01112464,-0.002688886,0.005375272,1.20202
1696.8,0.2,0.03476559,-0.1102399,-0.5512148,0.009949272,-0.003446952,0.007880062,1.176288
1697.0,0.2,0.01849864,-0.09068182,-0.589229,0.008520404,-0.004084262,0.0100237,1.191644
1697.2,0.2,0.001861644,-0.06908819,-0.6080419,0.006886199,-0.004581477,0.01175561,1.231726
1697.4,0.2,-0.01467415,-0.04610063,-0.6073873,0.005095805,-0.004924047,0.01304122,1.256723
1697.6,0.2,-0.03064191,-0.02235559,-0.5875719,0.003198866,-0.005102231,0.01386148,1.221607
1697.8,0.2,-0.0455941,0.001535073,-0.5494623,0.00124528,-0.005111227,0.01421216,1.096379
1698.0,0.2,-0.05911705,0.02499385,-0.4944666,-0.0007151053,-0.004951436,0.01410287,0.8790794
1698.2,0.2,-0.07084474,0.04748002,-0.4245079,-0.002632981,-0.00462879,0.0135561,0.5955069
1698.4,0.2,-0.08047158,0.06848882,-0.3419854,-0.004460235,-0.004154958,0.01260615,0.2859532
1698.6,0.2,-0.08776357,0.08755173,-0.2497201,-0.006150682,-0.003547263,0.01129804,-0.01420548
1698.8,0.2,-0.09256667,0.1042404,-0.15088,-0.007660774,-0.002828214,0.009686336,-0.2899267
1699.0,0.2,-0.09481123,0.1181753,-0.04888459,-0.008950262,-0.002024622,0.007833742,-0.5496038
1699.2,0.2,-0.09451183,0.1290367,0.05271054,-0.00998287,-0.001166402,0.005809473,-0.8137828
1699.4,0.2,-0.09176197,0.1365763,0.1503444,-0.01072707,-0.0002851967,0.003687335,-1.095093
1699.6,0.2,-0.08672449,0.140627,0.2405902,-0.01115702,0.0005870329,0.001543554,-1.380128
1699.8,0.2,-0.07961906,0.1411075,0.320295,-0.01125372,0.001419346,-0.0005456009,-1.623793
1700.0,0.2,-0.07070857,0.1380242,0.3867131,-0.0110062,0.002183028,-0.002506313,-1.760936
1700.2,0.2,-0.06028606,0.1314684,0.437625,-0.0104127,0.002852664,-0.004269775,-1.731481
1700.4,0.2,-0.04866339,0.1216128,0.4714367,-0.009481731,0.003407058,-0.005774772,-1.508143
1700.6,0.2,-0.03616195,0.1087054,0.4872566,-0.008232911,0.003829982,-0.006970291,-1.113697
1700.8,0.2,-0.02310479,0.09306318,0.4849449,-0.006697553,0.004110693,-0.007818136,-0.6189675
1701.0,0.2,-0.009809917,0.07506482,0.4651343,-0.004919115,0.004244147,-0.008295465,-0.1213294
1701.2,0.2,0.003416176,0.05514086,0.4292164,-0.002953378,0.00423086,-0.008397067,0.2876209
1701.4,0.2,0.01628427,0.03376338,0.3792913,-0.0008682202,0.004076435,-0.008137032,0.5516309
1701.6,0.2,0.02852704,0.01143528,0.3180762,0.001257362,0.00379084,-0.007549431,0.6644267
1701.8,0.2,0.03990157,-0.01131875,0.2487733,0.003335386,0.003387611,-0.006687536,0.664188
1702.0,0.2,0.05018901,-0.03395799,0.1748977,0.005272567,0.002883143,-0.0056213,0.6117063
1702.2,0.2,0.05919158,-0.0559276,0.1000753,0.006975701,0.00229622,-0.004432994,0.5629097
1702.4,0.2,0.0667281,-0.07665817,0.02782006,0.008358541,0.001647808,-0.003211213,0.547961
1702.6,0.2,0.07262995,-0.09556585,-0.03868951,0.00934951,0.0009610146,-0.002043799,0.5649542
1702.8,0.2,0.07673998,-0.1120578,-0.09681676,0.009899209,0.0002610145,-0.001010421,0.5887569
1703.0,0.2,0.07891631,-0.1255469,-0.1446345,0.009986459,-0.0004253123,-0.000175684,0.5885858
1703.2,0.2,0.07904185,-0.1354782,-0.1810356,0.009621684,-0.001070238,0.0004164154,0.5447707
1703.4,0.2,0.07703878,-0.1413666,-0.2057729,0.008846812,-0.001646624,0.0007460816,0.4569655
1703.6,0.2,0.07288596,-0.1428416,-0.2194223,0.007731459,-0.002129831,0.0008189878,0.3414041
1703.8,0.2,0.06663561,-0.1396916,-0.2232706,0.006365798,-0.002499857,0.0006651613,0.2205876
1704.0,0.2,0.05842608,-0.1319007,-0.2191417,0.00485118,-0.002743299,0.0003356602,0.1120453
1704.2,0.2,0.04848734,-0.119669,-0.2091783,0.003289889,-0.002854763,-0.0001025885,0.0221542
1704.4,0.2,0.03713767,-0.1034125,-0.195606,0.00177553,-0.002837418,-0.0005732955,-0.05273897
1704.6,0.2,0.02477113,-0.08374208,-0.1805052,0.0003852967,-0.002702567,-0.0009980878,-0.120077
1704.8,0.2,0.01183718,-0.06142329,-0.1656159,-0.0008250778,-0.002468309,-0.001303926,-0.1844878
1705.0,0.2,-0.001185178,-0.03732531,-0.1521943,-0.001823394,-0.002157538,-0.001430001,-0.2450317
1705.2,0.2,-0.01381584,-0.01236504,-0.1409331,-0.002600298,-0.001795615,-0.001333452,-0.2974785
1705.4,0.2,-0.02560162,0.01254541,-0.1319488,-0.003166349,-0.001408077,-0.0009933314,-0.3392976
1705.6,0.2,-0.03614136,0.03654305,-0.12483,-0.003547515,-0.001018639,-0.0004123881,-0.3732485
1705.8,0.2,-0.04510606,0.05884736,-0.1187391,-0.003779781,-0.0006476589,0.0003835018,-0.4064326
1706.0,0.2,-0.05225301,0.07878259,-0.1125497,-0.003903447,-0.000311111,0.00134813,-0.4447318
1706.2,0.2,-0.05743295,0.09579062,-0.1050056,-0.003957646,-2.003453e-05,0.002419559,-0.4858225
1706.4,0.2,-0.06059041,0.1094366,-0.09488469,-0.00397552,0.0002195926,0.003525877,-0.5153719
1706.6,0.2,-0.06175759,0.1194089,-0.08115079,-0.00398052,0.0004066042,0.004591369,-0.5096858
1706.8,0.2,-0.06104259,0.125516,-0.06308127,-0.003984195,0.0005440473,0.005542381,-0.4446771
1707.0,0.2,-0.05861356,0.1276793,-0.04035856,-0.003985766,0.0006382662,0.006312352,-0.3074663
1707.2,0.2,-0.05468069,0.1259255,-0.01311863,-0.003973535,0.0006977355,0.006845714,-0.1052084
